te work giveme chests,Positive,0.5,0.6
Brit + Co,nan,nan,nan,nan
Brit + Co,"The articles loading, content refreshing keeps crashing. So sad see favourite go I'm thinking deleting too.",Neutral,0.0,1.0
Brit + Co,nan,nan,nan,nan
British Airways,The fine constantly logs Android meaning I cannot trust boarding pass available airports. Very frustrating online log almost every time open app. Has affecting Android months months. Latest update helped.,Positive,0.13277777777777777,0.6055555555555555
British Airways,"Logs pretty much every time I open app. Not good, especially trying show boarding pass airport log queue people behind you.",Negative,-0.049999999999999996,0.6666666666666666
British Airways,"Has buttons telling flights available eg NY £XXX I button can't find flights. Repeatedly, different days. Waste time. Useful boarding passes, that's it.",Positive,0.125,0.25
British Airways,nan,nan,nan,nan
British Airways,nan,nan,nan,nan
British Airways,"Convenient boarding passes information. However, baggage allowance correctly displayed, leading confusion time waste. Please fix this.",Negative,-0.2,0.0
British Airways,nan,nan,nan,nan
British Airways,logs recognise log details. Now less useless.,Negative,-0.3333333333333333,0.13333333333333333
British Airways,"Crashes time, logs time find bookings.",Neutral,0.0,0.0
British Airways,nan,nan,nan,nan
British Airways,"Best airline app! Aesthetically pleasing, useful, practical. Why can't like one?",Positive,0.65,0.15
British Airways,nan,nan,nan,nan
British Airways,nan,nan,nan,nan
British Airways,I find unstable 3or4 G.,Neutral,0.0,0.0
British Airways,nan,nan,nan,nan
British Airways,nan,nan,nan,nan
British Airways,nan,nan,nan,nan
British Airways,It decent app. It mostly should. Quite well set out. With fairly easy navigation.,Positive,0.3666666666666667,0.6666666666666666
British Airways,nan,nan,nan,nan
British Airways,It looks good terribly user friendly.,Positive,0.024999999999999984,0.7000000000000001
British Airways,nan,nan,nan,nan
British Airways,nan,nan,nan,nan
British Airways,This easy works great.,Positive,0.6166666666666667,0.7916666666666667
British Airways,nan,nan,nan,nan
British Airways,nan,nan,nan,nan
British Airways,Good boarding pass low stress,Positive,0.35,0.45000000000000007
British Airways,nan,nan,nan,nan
British Airways,nan,nan,nan,nan
British Airways,nan,nan,nan,nan
British Airways,Ok,Positive,0.5,0.5
British Airways,Easy,Positive,0.43333333333333335,0.8333333333333334
British Airways,No complaints,Neutral,0.0,0.0
British Airways,Rubbish,Neutral,0.0,0.0
British Airways,Great,Positive,0.8,0.75
British Airways,Good,Positive,0.7,0.6000000000000001
British Airways,"The latest update says includes fix users logged unexpectedly - well, fixed. Every single time I open I logged even though I chose stay logged times. I flown BA Saturday, due fly today I'm print paper boarding passes keeps letting logging",Positive,0.18622448979591838,0.5841836734693878
British Airways,"Tried buy ticket. Realised I go back calendar month month enter date birth. I young more, life short sitting pressing button idiot. I removing app.",Negative,-0.040000000000000015,0.4
British Airways,Up til month best thing. But I can't book flight anymore I put travel date go return date automatically puts date now. I need someone fix I frequent flyer another flight book.,Positive,0.55,0.3
British Airways,nan,nan,nan,nan
British Airways,Ok. Some airlines flexible. Seems reliable slow. Some limitations do. Can take time site sync sometimes gets sync site,Negative,-0.30000000000000004,0.39999999999999997
Browser 4G,"This slow, I know people saying great!.",Positive,0.35,0.575
Browser 4G,Brach OK pls help us reduce loan interest rate.,Positive,0.5,0.5
Browser 4G,I love fast Browsing.,Positive,0.35,0.6
Browser 4G,Top 4g I luv,Positive,0.5,0.5
Browser 4G,I searching new songs n videos,Positive,0.13636363636363635,0.45454545454545453
Browser 4G,Pix galandari may i save,Neutral,0.0,0.0
Browser 4G,nan,nan,nan,nan
Browser 4G,I judged,Neutral,0.0,0.0
Browser 4G,Is okay improve,Positive,0.5,0.5
Browser 4G,nan,nan,nan,nan
Browser 4G,Awesome I like,Positive,1.0,1.0
Browser 4G,Fast easy use.,Positive,0.31666666666666665,0.7166666666666667
Browser 4G,Nice I like,Positive,0.6,1.0
Browser 4G,4 hours a day,Neutral,0.0,0.0
Browser 4G,It well,Neutral,0.0,0.0
Browser 4G,The speed good experience immediately...Nice app.,Positive,0.7,0.6000000000000001
Browser 4G,good using,Positive,0.7,0.6000000000000001
Browser 4G,Four Go mind Business,Neutral,0.0,0.0
Browser 4G,nan,nan,nan,nan
Browser 4G,Good sharp responsive action's far complaints!!,Positive,0.20781249999999998,0.6125
Browser 4G,nan,nan,nan,nan
Browser 4G,It useful ummmmm ya good,Positive,0.5,0.30000000000000004
Browser 4G,nan,nan,nan,nan
Browser 4G,"I like ,working fast well..",Positive,0.2,0.6
Browser 4G,Just checked Browning truly good browser!!!!,Positive,1.0,0.6000000000000001
Browser 4G,Good I like Jaat hu,Positive,0.7,0.6000000000000001
Browser 4G,Like,Neutral,0.0,0.0
Browser 4G,Very useful everything perfect.,Positive,0.6950000000000001,0.5
Browser 4G,It's fast I like,Positive,0.2,0.6
Browser 4G,I like,Neutral,0.0,0.0
Browser 4G,The fastest browsing n good,Positive,0.7,0.6000000000000001
Browser 4G,Very nice,Positive,0.78,1.0
Browser 4G,I like,Neutral,0.0,0.0
Browser 4G,Very,Positive,0.2,0.3
Browser 4G,I like,Neutral,0.0,0.0
Browser 4G,Nyc,Neutral,0.0,0.0
Browser 4G,This nice Download,Positive,0.6,1.0
Browser 4G,nan,nan,nan,nan
Browser 4G,Dumb Browser,Negative,-0.375,0.5
Browser 4G,So far good,Positive,0.39999999999999997,0.8
Bualuang mBanking,The Good Parts: small starts fairly quickly. Goes direct info users likely want see. What It Needs: Cardless ATM feature similar SCB. Bugs: The Show Transfers action show transfer I made earlier today via iBanking. The Show Payment function show payment made AIS yesterday. Balance incorrect withdraw money using another platform logged app. Pointless OTP others commented.,Positive,0.08148148148148146,0.48888888888888893
Bualuang mBanking,"Agreed with most others. I do not know what to do. I do not know how to make a new account. I do not know what to do. Why do not you have a star? Why do not you have a star? ""-",Positive,0.3181818181818182,0.4772727272727273
Bualuang mBanking,"It is very easy to open a full function, it is not easy to submit documents at the branch. Then go to the ATM to press the code again. Until now, it's still not enabled.",Positive,0.17416666666666666,0.7208333333333333
Bualuang mBanking,Why is that? Can I transfer numbers or Id? It's a good idea.,Positive,0.7,0.6000000000000001
Bualuang mBanking,I do not know what to do. Multiple Cache Closed still the same Very bad system,Negative,-0.25249999999999995,0.2729166666666667
Bualuang mBanking,Have you ever had a favorite? The good thing is through wifi.,Positive,0.6,0.8
Bualuang mBanking,"I have a lot of time to make transactions, I need to make sure to improve the server and stability of the Green Bank can not. There are a lot less problems than this one.",Positive,0.044444444444444446,0.4185185185185185
Bualuang mBanking,nan,nan,nan,nan
Bualuang mBanking,If you do not call 1333 then I do not know what it is. It's easy to use. Do not use the load to consume memory. I have a lot of troubles. It's a lot of fun.,Positive,0.3666666666666667,0.5166666666666667
Bualuang mBanking,Frequent attempts to launch an app on a new machine are more difficult than that of another.,Positive,0.05909090909090908,0.5636363636363636
Bualuang mBanking,"After updating, the wifi is not working.",Neutral,0.0,0.0
Bualuang mBanking,I have to go to see the green camp that he has to do a lot of development.,Negative,-0.2,0.3
Bualuang mBanking,I see details transactions last 3 days. The call center cannot either. I suspend card 5 days I get details suspicious transaction.,Negative,-0.05,0.08333333333333334
Bualuang mBanking,I do not know how to do it.,Neutral,0.0,0.0
Bualuang mBanking,I just want to change the bank. But the salary at this -_-,Neutral,0.0,0.0
Bualuang mBanking,I do not know what to do.,Neutral,0.0,0.0
Bualuang mBanking,This is not the case.,Neutral,0.0,0.0
Bualuang mBanking,"Often, it is very important in the time of severe depression.",Positive,0.52,1.0
Bualuang mBanking,No fingerprint scans at all.,Neutral,0.0,0.0
Bualuang mBanking,View user's profile Send private message I do not see it.,Neutral,0.0,0.375
Bualuang mBanking,Very slow to use as far as the bank's neighbors.,Negative,-0.14500000000000002,0.76
Bualuang mBanking,"Let's have a day, not adjust anything at all 31/7/61.",Neutral,0.0,0.0
Bualuang mBanking,nan,nan,nan,nan
Bualuang mBanking,I do not have a lot of offline.,Neutral,0.0,0.0
Bualuang mBanking,Chaos,Neutral,0.0,0.0
Bualuang mBanking,nan,nan,nan,nan
Bualuang mBanking,nan,nan,nan,nan
Bualuang mBanking,All day long!,Negative,-0.0625,0.4
Bualuang mBanking,The worst.,Negative,-1.0,1.0
Bualuang mBanking,nan,nan,nan,nan
Bualuang mBanking,bad,Negative,-0.6999999999999998,0.6666666666666666
Bualuang mBanking,Thanks,Positive,0.2,0.2
Bualuang mBanking,Nices,Neutral,0.0,0.0
Bualuang mBanking,Bangkok Bank largest bank Thailand feels like hired school children develop app. UI slow looks 7+ year old. Poor security multi factor authentication. Bangkok Bank low-tech bank far behind competition.,Negative,-0.18000000000000002,0.5800000000000001
Bualuang mBanking,nan,nan,nan,nan
Bualuang mBanking,"9 10 times respond load again, bad user interface like I'm using first version Android, year 2018 though, BLB still out-of-date banking, wake man! see bank develop.",Negative,-0.19374999999999992,0.5
Bualuang mBanking,"Consider update update min/target SDK. The OS even warn user designed older version Android. TBH, look outdated.",Negative,-0.11666666666666671,0.4833333333333334
Bualuang mBanking,To view the application of SCB is like it. What do you do? The transfer will not transfer the system over. The bank has no problems at all.,Neutral,0.0,0.0
Bualuang mBanking,The error updated 31 May 2018 unavailable contact call center 1333 02-645-5555,Negative,-0.1,0.1
Bualuang mBanking,"Decent app. If support finger print log in, convenient. I looking forward see similar feature like touch id IOS version BBL app.",Positive,0.08333333333333333,0.5333333333333333
Bubble Shooter,My free work time never uploads new video plz look problem solve asap. Thanks,Positive,0.24545454545454545,0.48484848484848486
Bubble Shooter,Not good. Designed force pay money trivial poorly thought gameplay.,Negative,-0.375,0.6000000000000001
Bubble Shooter,nan,nan,nan,nan
Bubble Shooter,Love it! More levels!,Positive,0.625,0.55
Bubble Shooter,I like good,Positive,0.7,0.6000000000000001
Bubble Shooter,Awesome game And addicted,Positive,0.06666666666666665,0.6666666666666666
Bubble Shooter,"Solid, repetitive.",Negative,-0.125,0.175
Bubble Shooter,Where levels??? Ive played available uninstall☹ Boo!!,Positive,0.625,0.4
Bubble Shooter,nan,nan,nan,nan
Bubble Shooter,nan,nan,nan,nan
Bubble Shooter,There wày change player middle game,Negative,-0.2,0.2
Bubble Shooter,I LOVE THIS GAME YOU REALLY HAVE TO USE YOUR BRAINS,Positive,0.09999999999999999,0.39999999999999997
Bubble Shooter,Wonderful spend time relieve stress.,Positive,1.0,1.0
Bubble Shooter,Like game.,Negative,-0.4,0.4
Bubble Shooter,To many ads!!!,Positive,0.9765625,0.5
Bubble Shooter,Not sure thanks,Negative,-0.024999999999999994,0.5444444444444444
Bubble Shooter,Great game,Positive,0.2,0.575
Bubble Shooter,This game relaxing I play game everyday,Negative,-0.3333333333333333,0.4666666666666666
Bubble Shooter,Good time,Positive,0.7,0.6000000000000001
Bubble Shooter,Its fun!,Positive,0.375,0.2
Bubble Shooter,Nice,Positive,0.6,1.0
Bubble Shooter,Very fun play,Positive,0.39,0.26
Bubble Shooter,Nice good games,Positive,0.6499999999999999,0.8
Bubble Shooter,It's entertaining,Positive,0.5,0.7
Bubble Shooter,Owsm,Neutral,0.0,0.0
Bubble Shooter,Fun!,Positive,0.375,0.2
Bubble Shooter,Good,Positive,0.7,0.6000000000000001
Bubble Shooter,nan,nan,nan,nan
Bubble Shooter,Best game,Positive,0.3,0.35
Bubble Shooter,Fun,Positive,0.3,0.2
Bubble Shooter,Love,Positive,0.5,0.6
Bubble Shooter,Great,Positive,0.8,0.75
Bubble Shooter,nan,nan,nan,nan
Bubble Shooter,Good,Positive,0.7,0.6000000000000001
Bubble Shooter,"Recently received notification agree new privacy policy terms service, link read brings game. No way exit without data on.",Negative,-0.08787878787878789,0.36818181818181817
Bubble Shooter,"Solid game crisp graphics easy controls. Let's talk ads... Yes, those. However, far 5 seconds less. So, bad. I would like donate option removes intermission ads.",Negative,-0.06904761904761902,0.4976190476190476
Bubble Shooter,It's simple childish,Negative,-0.1,0.5785714285714286
Bubble Shooter,Love game defiantly addictive!,Positive,0.033333333333333326,0.6333333333333333
Bubble Shooter,nan,nan,nan,nan
Bubble Shooter,Interesting and Awesome game.I really enjoyed it..,Positive,0.6666666666666666,0.7333333333333334
Bubble Shooter,My free work time never uploads new video plz look problem solve asap. Thanks,Positive,0.24545454545454545,0.48484848484848486
Bubble Shooter,Not good. Designed force pay money trivial poorly thought gameplay.,Negative,-0.375,0.6000000000000001
Bubble Shooter,"I love company bubble shooter, phone get hot games fun.",Positive,0.35000000000000003,0.55
Bubble Shooter,Love it! More levels!,Positive,0.625,0.55
Bubble Shooter,nan,nan,nan,nan
Bubble Shooter,Awesome game And addicted,Positive,0.06666666666666665,0.6666666666666666
Bubble Shooter,nan,nan,nan,nan
Bubble Shooter,Where levels??? Ive played available uninstall☹ Boo!!,Positive,0.625,0.4
Bubble Shooter,Great time killer,Positive,0.8,0.75
Bubble Shooter,nan,nan,nan,nan
Bubble Shooter,There wày change player middle game,Negative,-0.2,0.2
Bubble Shooter,I LOVE THIS GAME YOU REALLY HAVE TO USE YOUR BRAINS,Positive,0.09999999999999999,0.39999999999999997
Bubble Shooter,nan,nan,nan,nan
Bubble Shooter,Like game.,Negative,-0.4,0.4
Bubble Shooter,nan,nan,nan,nan
Bubble Shooter,Not sure thanks,Negative,-0.024999999999999994,0.5444444444444444
Bubble Shooter,nan,nan,nan,nan
Bubble Shooter,nan,nan,nan,nan
Bubble Shooter,nan,nan,nan,nan
Bubble Shooter,nan,nan,nan,nan
Bubble Shooter,Its fun!,Positive,0.375,0.2
Bubble Shooter,Nice,Positive,0.6,1.0
Bubble Shooter,nan,nan,nan,nan
Bubble Shooter,Nice good games,Positive,0.6499999999999999,0.8
Bubble Shooter,It's entertaining,Positive,0.5,0.7
Bubble Shooter,Owsm,Neutral,0.0,0.0
Bubble Shooter,Fun!,Positive,0.375,0.2
Bubble Shooter,Good,Positive,0.7,0.6000000000000001
Bubble Shooter,Not bad,Positive,0.3499999999999999,0.6666666666666666
Bubble Shooter,Best game,Positive,0.3,0.35
Bubble Shooter,Fun,Positive,0.3,0.2
Bubble Shooter,Love,Positive,0.5,0.6
Bubble Shooter,Great,Positive,0.8,0.75
Bubble Shooter,nan,nan,nan,nan
Bubble Shooter,Good,Positive,0.7,0.6000000000000001
Bubble Shooter,nan,nan,nan,nan
Bubble Shooter,"Solid game crisp graphics easy controls. Let's talk ads... Yes, those. However, far 5 seconds less. So, bad. I would like donate option removes intermission ads.",Negative,-0.06904761904761902,0.4976190476190476
Bubble Shooter,It's simple childish,Negative,-0.1,0.5785714285714286
Bubble Shooter,nan,nan,nan,nan
Bubble Shooter,It's fun somewhat challenging. It's like playing pool.,Positive,0.4,0.6
Bubble Shooter,My free work time never uploads new video plz look problem solve asap. Thanks,Positive,0.24545454545454545,0.48484848484848486
Bubble Shooter,nan,nan,nan,nan
Bubble Shooter,"I love company bubble shooter, phone get hot games fun.",Positive,0.35000000000000003,0.55
Bubble Shooter,Love it! More levels!,Positive,0.625,0.55
Bubble Shooter,I like good,Positive,0.7,0.6000000000000001
Bubble Shooter,nan,nan,nan,nan
Bubble Shooter,nan,nan,nan,nan
Bubble Shooter,Where levels??? Ive played available uninstall☹ Boo!!,Positive,0.625,0.4
Bubble Shooter,nan,nan,nan,nan
Bubble Shooter,nan,nan,nan,nan
Bubble Shooter,nan,nan,nan,nan
Bubble Shooter,I LOVE THIS GAME YOU REALLY HAVE TO USE YOUR BRAINS,Positive,0.09999999999999999,0.39999999999999997
Bubble Shooter,nan,nan,nan,nan
Bubble Shooter,Like game.,Negative,-0.4,0.4
Bubble Shooter,To many ads!!!,Positive,0.9765625,0.5
Bubble Shooter,Not sure thanks,Negative,-0.024999999999999994,0.5444444444444444
Bubble Shooter,nan,nan,nan,nan
Bubble Shooter,nan,nan,nan,nan
Bubble Shooter,This game relaxing I play game everyday,Negative,-0.3333333333333333,0.4666666666666666
